DATAFLOW,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1993,84400,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1994,79442,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1995,71967,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1996,72188,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1997,64125,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1998,65361,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,1999,72290,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2000,73679,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2001,68180,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2002,66499,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2003,67359,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2004,69886,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2005,71075,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2006,73978,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2007,75349,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2008,77712,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2009,80956,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2010,75513,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2011,70846,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2012,69121,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2013,66578,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2014,67585,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2015,65950,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2016,64984,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2017,63955,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2018,62197,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BG,2019,61538,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,1996,95798,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,1997,89586,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,1998,92645,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,1999,92975,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2000,93691,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2001,91720,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2002,88743,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2003,88512,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2004,88943,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2005,90508,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2006,96721,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2007,103626,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2008,107876,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2009,109263,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2010,108050,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2011,109147,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2012,115893,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2013,117997,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2014,118534,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2015,119028,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2016,117779,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2017,102556,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2018,94042,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,BY,2019,87602,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1960,94372,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1961,99238,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1962,104322,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1963,109993,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1964,112890,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1965,111835,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1966,109738,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1967,107417,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1968,105130,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1969,102520,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1970,99216,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1971,96261,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1972,91342,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1973,87518,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1974,84507,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1975,78464,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1976,74199,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1977,72829,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1978,71375,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1979,71986,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1980,73661,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1981,73747,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1982,74916,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1983,73659,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1984,74710,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1985,74684,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1986,76320,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1987,76505,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1988,80345,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1989,81180,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1990,83939,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1991,86200,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1992,86910,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1993,83762,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1994,82980,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1995,82203,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1996,83007,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1997,80584,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1998,78949,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,1999,78408,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2000,78458,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2001,72295,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2002,72372,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2003,71848,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2004,73082,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2005,72903,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2006,73371,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2007,74494,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2008,76691,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2009,78286,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2010,80290,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2011,80808,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2012,82164,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2013,82731,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2014,85287,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2015,86559,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2016,87883,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2017,87381,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2018,87851,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CH,2019,86172,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1961,15059,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1962,14787,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1963,14602,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1964,14224,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1965,13707,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1966,13250,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1967,12788,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1968,12403,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1969,12046,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1970,11801,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1971,11641,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1972,11620,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1973,11600,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1974,8593,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1975,8040,b
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1976,9295,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1977,9108,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1978,9382,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1979,9899,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1980,10383,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1981,10099,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1982,10840,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1983,10900,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1984,11005,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1985,10568,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1986,10691,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1987,10337,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1988,10752,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1989,10273,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1990,10622,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1991,10442,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1992,11372,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1993,10514,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1994,10379,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1995,9869,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1996,9638,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1997,9275,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1998,8879,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,1999,8505,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2000,8447,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2001,8167,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2002,7883,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2003,8088,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2004,8309,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2005,8243,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2006,8731,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2007,8575,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2008,9205,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2009,9608,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2010,9801,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2011,9622,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2012,10161,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2013,9341,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2014,9258,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2015,9170,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2016,9455,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2017,9229,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2018,9329,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CY,2019,9548,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1960,128879,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1961,131019,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1962,133557,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1963,148840,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1964,154420,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1965,147438,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1966,141162,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1967,138448,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1968,137437,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1969,143165,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1970,147865,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1971,154180,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1972,163661,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1973,181750,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1974,194215,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1975,191776,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1976,187378,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1977,181763,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1978,178901,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1979,172112,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1980,153801,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1981,144438,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1982,141738,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1983,137431,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1984,136941,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1985,135881,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1986,133356,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1987,130921,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1988,132667,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1989,128356,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1990,130564,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1991,129354,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1992,121705,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1993,121025,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1994,106579,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1995,96097,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1996,90446,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1997,90657,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1998,90535,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,1999,89471,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2000,90910,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2001,90715,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2002,92786,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2003,93685,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2004,97664,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2005,102211,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2006,105831,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2007,114632,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2008,119570,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2009,118348,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2010,117153,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2011,108673,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2012,108576,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2013,106751,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2014,109860,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2015,110764,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2016,112663,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2017,114405,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2018,114036,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,CZ,2019,112231,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1960,968629,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1961,1012687,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1962,1018552,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1963,1054123,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1964,1065437,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1965,1044328,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1966,1050345,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1967,1019451,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1968,969825,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1969,903456,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1970,810808,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1971,778526,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1972,701214,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1973,635633,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1974,626373,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1975,600512,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1976,602851,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1977,582344,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1978,576468,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1979,581984,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1980,620657,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1981,624557,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1982,621173,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1983,594177,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1984,584157,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1985,586155,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1986,625963,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1987,642010,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1988,677259,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1989,681537,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1990,727199,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1991,830019,b
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1992,809114,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1993,798447,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1994,769603,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1995,765221,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1996,796013,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1997,812173,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1998,785034,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,1999,770744,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2000,766999,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2001,734475,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2002,719250,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2003,706721,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2004,705622,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2005,685795,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2006,672724,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2007,684862,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2008,682514,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2009,665126,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2010,677947,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2011,662685,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2012,673544,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2013,682069,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2014,714927,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2015,737575,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2016,792141,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2017,784901,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2018,787523,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE,2019,778090,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1960,1261614,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1961,1313505,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1962,1316534,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1963,1355595,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1964,1357304,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1965,1325386,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1966,1318303,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1967,1272276,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1968,1214968,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1969,1142366,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1970,1047737,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1971,1013396,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1972,901657,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1973,815969,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1974,805500,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1975,782310,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1976,798334,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1977,805496,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1978,808619,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1979,817217,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1980,865789,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1981,862100,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1982,861275,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1983,827933,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1984,812292,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1985,813803,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1986,848232,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1987,867969,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1988,892993,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1989,880459,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1990,905675,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1991,830019,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1992,809114,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1993,798447,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1994,769603,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1995,765221,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1996,796013,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1997,812173,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1998,785034,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,1999,770744,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2000,766999,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2001,734475,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2002,719250,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2003,706721,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2004,705622,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2005,685795,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2006,672724,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2007,684862,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2008,682514,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2009,665126,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2010,677947,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2011,662685,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2012,673544,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2013,682069,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2014,714927,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2015,737575,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2016,792141,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2017,784901,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2018,787523,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DE_TOT,2019,778090,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1960,76077,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1961,76439,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1962,77808,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1963,82413,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1964,83356,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1965,85796,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1966,88332,
ESTAT:DEMO_GIND(1.0),A,LBIRTH,DK,1967,81410,
