DATAFLOW,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BE,2018,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BE,2019,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BE,2020,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2000,12.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2001,17.3,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2002,14.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2003,11.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2004,8.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2005,7.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2006,8.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2007,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2008,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2009,6.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2010,8.6,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2011,8.1,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2012,9.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2013,11.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2014,10.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2015,7.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2016,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2017,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2018,3.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2019,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,BG,2020,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2010,3.1,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2011,3.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2012,3.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2013,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2014,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2015,3.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2016,2.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2017,3.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2018,3.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2019,3.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CH,2020,3.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,1997,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,1998,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,1999,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2000,4.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2001,5.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2002,4.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2003,,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2004,4.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2005,3.7,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2007,2.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2008,3.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2009,3.7,bu
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2010,3.6,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2011,4.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2012,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2013,8.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2014,12.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2015,11.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2016,7.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2017,5.2,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2018,4.7,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2019,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CY,2020,5.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,1998,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,1999,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2000,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2001,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2002,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2003,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2004,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2005,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2006,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2007,4.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2008,4.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2009,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2010,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2011,5.4,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2012,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2013,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2014,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2015,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2016,3.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2017,2.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2018,2.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2019,1.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,CZ,2020,2.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1993,11.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1994,13.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1995,13.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1996,14.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1997,16.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1998,16.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,1999,14.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2000,13.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2001,12.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2002,11.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2003,12.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2004,11.8,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2005,12.1,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2006,12.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2007,10.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2008,8.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2009,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2010,6.7,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2011,5.9,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2012,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2013,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2014,4.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2015,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2016,3.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2017,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2018,2.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2019,2.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DE,2020,2.7,bp
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1993,8.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1994,7.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1995,8.3,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1996,6.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1997,6.0,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1998,6.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,1999,6.2,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2000,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2001,4.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2002,4.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2003,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2004,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2005,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2006,4.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2007,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2008,2.7,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2009,3.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2010,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2011,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2012,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2013,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2014,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2015,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2016,3.6,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2017,3.2,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2018,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2019,3.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,DK,2020,4.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,1997,10.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,1998,10.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,1999,9.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2000,8.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2001,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2002,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2003,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2004,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2005,7.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2006,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2007,6.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2008,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2009,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2010,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2011,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2012,7.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2013,7.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2014,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2015,7.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2016,6.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2017,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2018,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2019,5.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EA19,2020,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,1997,4.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,1998,3.4,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,1999,4.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2000,7.6,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2001,8.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2002,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2003,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2004,4.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2005,3.9,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2006,,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2008,3.1,u
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2009,7.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2010,12.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2011,8.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2012,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2013,3.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2014,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2015,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2016,5.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2017,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2018,3.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2019,2.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EE,2020,4.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1993,2.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1994,2.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1995,2.5,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1996,2.6,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1997,2.7,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1998,3.3,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,1999,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2000,3.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2001,3.8,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2002,4.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2003,3.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2004,4.6,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2005,4.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2006,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2007,4.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2008,3.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2009,5.0,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2010,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2011,7.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2012,12.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2013,15.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2014,15.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2015,15.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2016,18.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2017,18.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2018,17.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2019,14.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EL,2020,12.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1993,7.9,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1994,9.1,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1995,10.2,e
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1996,11.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1997,12.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1998,11.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,1999,10.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2000,10.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2001,8.0,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2002,9.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2003,9.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2004,9.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2005,7.3,b
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2006,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2007,7.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2008,8.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2009,12.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2010,13.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2011,14.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2012,17.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2013,19.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2014,18.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2015,18.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2016,16.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2017,15.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2018,14.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2019,13.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,ES,2020,13.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,1997,9.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,1998,8.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,1999,7.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2000,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2001,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2002,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2003,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2004,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2005,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2006,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2007,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2008,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2009,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2010,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2011,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2012,6.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2013,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2014,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2015,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2016,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2017,5.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2018,5.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU15,2019,4.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2000,7.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2001,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2002,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2003,6.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2004,6.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2005,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2006,6.3,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2007,5.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2008,5.2,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2009,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2010,6.1,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2011,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2012,6.6,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2013,6.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2014,6.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2015,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2016,6.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2017,5.5,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2018,5.0,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2019,4.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU27_2020,2020,4.8,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2000,6.4,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2001,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2002,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2003,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2004,5.9,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2005,5.7,
ESTAT:UNE_RT_A(1.0),A,Y55-74,PC_ACT,F,EU28,2006,5.6,
