DATAFLOW,freq,unit,iccs,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1994,88,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1995,78,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1996,99,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1997,66,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1998,77,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,1999,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2000,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2001,70,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2002,65,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2003,50,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2004,59,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2005,54,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2006,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,AT,2007,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2000,216,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2001,282,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2002,320,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2003,229,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2004,267,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2005,221,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2006,223,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BE,2007,211,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,1995,461,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,1996,404,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,1997,369,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,1998,381,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,1999,327,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2000,332,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2001,308,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2002,255,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2003,247,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2004,240,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2005,196,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2006,183,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,BG,2007,169,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1994,80,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1995,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1996,83,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1997,87,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1998,76,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,1999,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2000,69,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2001,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2002,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2003,73,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2004,79,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2005,75,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2006,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CH,2007,51,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1993,9,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1994,8,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1995,10,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1996,10,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1997,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1998,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,1999,10,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2000,8,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2001,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2002,3,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2003,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2004,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2005,15,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2006,12,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CY,2007,11,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,1994,207,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,1996,181,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,1997,186,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,1998,183,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,1999,175,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2000,179,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2001,157,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2002,147,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2003,161,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2004,134,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2005,108,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2006,130,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,CZ,2007,126,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1993,1250,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1994,1343,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1995,1406,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1996,1382,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1997,1265,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1998,998,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,1999,1020,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2000,1015,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2001,925,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2002,955,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2003,859,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2004,868,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2005,869,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2006,808,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DE,2007,757,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1993,78,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1994,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1995,70,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1996,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1997,123,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1998,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,1999,68,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2000,79,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2001,62,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2002,58,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2003,82,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2004,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2005,70,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2006,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,DK,2007,76,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1994,302,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1995,246,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1996,214,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1997,178,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1998,196,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,1999,157,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2000,143,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2001,137,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2002,142,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2003,147,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2004,91,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2005,113,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2006,91,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EE,2007,93,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1993,150,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1994,133,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1995,151,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1996,169,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1997,203,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1998,176,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,1999,155,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2000,146,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2001,132,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2002,94,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2003,116,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2004,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2005,132,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2006,110,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,EL,2007,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1994,429,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1995,411,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1996,397,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1997,463,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1998,522,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,1999,486,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2000,553,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2001,577,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2002,564,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2003,587,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2004,520,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2005,518,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2006,476,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ES,2007,482,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1993,130,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1994,147,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1995,146,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1996,156,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1997,139,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1998,113,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,1999,143,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2000,148,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2001,156,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2002,132,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2003,103,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2004,144,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2005,113,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2006,112,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FI,2007,128,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1994,1406,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1995,1336,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1996,1171,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1997,963,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1998,961,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,1999,953,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2000,1051,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2001,1046,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2002,1119,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2003,987,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2004,990,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2005,976,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2006,879,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FR,2007,826,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1994,1406,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1995,1336,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1996,1171,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1997,963,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1998,961,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,1999,953,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2000,1051,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2001,1046,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2002,1119,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2003,987,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2004,990,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2005,976,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2006,879,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,FX,2007,826,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1993,243,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1994,161,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1995,188,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1996,133,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1997,137,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1998,131,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,1999,121,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2000,111,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2001,86,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2002,88,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2003,76,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2004,89,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2005,76,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2006,75,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HR,2007,66,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1993,298,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1994,313,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1995,296,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1996,271,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1997,289,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1998,289,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,1999,253,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2000,205,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2001,254,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2002,203,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2003,228,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2004,209,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2005,164,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2006,175,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,HU,2007,137,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1994,32,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1995,53,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1996,46,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1997,53,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1998,51,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,1999,47,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2000,56,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2001,58,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2002,59,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2003,52,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2004,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2005,65,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2006,70,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IE,2007,85,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1994,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1995,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1996,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1997,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1998,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,1999,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2000,5,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2001,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2002,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2003,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2004,3,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2005,3,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2006,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IS,2007,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1993,1120,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1994,1008,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1995,1042,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1996,1001,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1997,924,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1998,918,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,1999,854,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2000,818,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2001,765,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2002,691,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2003,765,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2004,767,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2005,648,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2006,663,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,IT,2007,685,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1994,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1995,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1996,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1997,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1998,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,1999,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2000,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2001,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2002,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2003,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2004,1,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2005,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2006,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LI,2007,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1993,498,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1994,560,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1995,485,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1996,389,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1997,370,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1998,343,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,1999,334,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2000,408,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2001,377,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2002,316,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2003,385,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2004,356,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2005,404,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2006,302,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LT,2007,284,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1994,6,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1995,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1996,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1997,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1998,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,1999,6,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2000,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2001,6,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2002,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2003,3,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2004,2,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2005,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2006,9,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LU,2007,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,1995,281,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,1996,256,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,1997,259,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,1998,238,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,1999,214,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2000,219,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2001,214,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2002,207,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2003,220,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2004,199,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2005,127,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2006,148,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,LV,2007,117,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2002,27,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2003,20,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2004,14,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2005,22,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2006,25,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,ME,2007,10,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2000,51,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2001,55,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2002,60,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2003,70,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2004,49,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2005,49,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2006,45,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MK,2007,42,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,1998,5,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,1999,10,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2000,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2001,5,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2002,5,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2003,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2004,7,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2005,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2006,0,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,MT,2007,4,
ESTAT:CRIM_GEN(1.0),A,NR,ICCS0101,NL,1994,276,
